round_id,server_seed,client_seed,nonce,combined_hash,hex52,r_ratio,crash_multiplier,instant_crash,house_edge
3127,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3127,0594adcf494b08e069b7eccf89d44e04abe8d7c16582d3ee77294ab2b4098056,0594adcf494b0,0.02179991,1.00,1,0.03
3128,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3128,cb0a925a0b90a0a4385a41f021486041b758d5b287597b6d48fe06c7e2a1a2a6,cb0a925a0b90a,0.79313006,4.68,0,0.03
3129,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3129,43fefa4c4d0863fd11948e1c36a188c2f90f5d7ddd97461f2e4a4fce84035919,43fefa4c4d086,0.26560940,1.32,0,0.03
3130,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3130,95cf562a3d5697a4bd7b41080da7a93c3e9b8b393b7c060269b384f6f1ed5a94,95cf562a3d569,0.58519496,2.33,0,0.03
3131,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3131,a8b7017018e304789121e3576b29273fff4544170045ec7980b0a2842ceea974,a8b7017018e30,0.65904244,2.84,0,0.03
3132,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3132,3772761da5f72b0f1263713c87145e52e635658c5d522923377818bc9d14454a,3772761da5f72,0.21659029,1.23,0,0.03
3133,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3133,f20e7496ed300aef3a9d22227ca016ecc744a57cadea3f42a78ebdff4be8c997,f20e7496ed300,0.94553307,17.80,0,0.03
3134,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3134,c360024d7b10c49b7609b8074afd620c793ad5125e4009825cb6abc8d6afed2f,c360024d7b10c,0.76318373,4.09,0,0.03
3135,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3135,dffe1becd2aa083d9ca8e9d12fce7e204f3a7b415457fa21d3e65f8916fb701c,dffe1becd2aa0,0.87497115,7.75,0,0.03
3136,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3136,b3f89dc336fbf6763bb4ca09d017258a35c99786487499dbf99d4d517edd1495,b3f89dc336fbf,0.70301233,3.26,0,0.03
3137,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3137,918e33a87b2f1ee6df2d1f8b27cc8259aa7a2f7758b93ff5bfe76d25e1f93f36,918e33a87b2f1,0.56857608,2.24,0,0.03
3138,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3138,87e9a652ae6b7a134f97214f773f9d8ced219b4dcd859a2af0b645f3a9c4ef4f,87e9a652ae6b7,0.53090896,2.06,0,0.03
3139,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3139,d3c6478845ffc652eaea8ab89321f8d44ec179b00360e9ea893040123ed96dd6,d3c6478845ffc,0.82724425,5.61,0,0.03
3140,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3140,0446d0302b59430784f7cc24320ee74a47e897dfa122e8c4b08f926a8f28e42c,0446d0302b594,0.01670552,1.00,1,0.03
3141,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3141,45dc2f7fa861846b4c2391c1259f04aebf4c9bc24101751cfe901d4f5f48b0fa,45dc2f7fa8618,0.27289101,1.33,0,0.03
3142,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3142,435b8ce4013ee75084642789b6f69f56f2e972d1b15401b75d9fc20a01011471,435b8ce4013ee,0.26311570,1.31,0,0.03
3143,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3143,2c92296ca65a6b219c562c8bba527c36d308da1a3b859a04fc8d0820c75e63c4,2c92296ca65a6,0.17410525,1.17,0,0.03
3144,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3144,234ac677631e823bc9efa4df4ed58569036cbcb0becba6f1fe02dff36878bea3,234ac677631e8,0.13785973,1.12,0,0.03
3145,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3145,6c799dad81cdd10faaf6e416f7ec9f4dceb4d7a19f261726f62b387f7784198f,6c799dad81cdd,0.42373071,1.68,0,0.03
3146,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3146,d1dfc4865ace83bbc603766a6bbe96921e4b2d45ac5c5f64bee5b51840c364c0,d1dfc4865ace8,0.81982067,5.38,0,0.03
3147,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3147,6223328dc78692ea407ad1d4e63082959997363fffe2eb92002f7c6b6f14c901,6223328dc7869,0.38334957,1.57,0,0.03
3148,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3148,763f90f9589ccc28d141ff653c59b8bffc6da4152a8b97c95211245520f09928,763f90f9589cc,0.46190744,1.80,0,0.03
3149,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3149,fd55ee43d53162fc3df5dd447d92d2171172442a8221cf0b92519b21919fa551,fd55ee43d5316,0.98959245,93.20,0,0.03
3150,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3150,22d164d42edd92cc61211c903d3be87bd48b2677311ad590cb646319ec2e5551,22d164d42edd9,0.13600760,1.12,0,0.03
3151,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3151,f2020d5f852d6ecf5d20ea466e5c2142fb82056f19df6031ae7c365c2cfb696e,f2020d5f852d6,0.94534381,17.74,0,0.03
3152,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3152,4731b733970b172540fb6b5658bd905b00541a1d50d027fd9be7832b2f4001e6,4731b733970b1,0.27810235,1.34,0,0.03
3153,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3153,63fd9c6c53907826b6332b0a8eece9b7e54d489024e21507e8e65a2848f620f1,63fd9c6c53907,0.39058855,1.59,0,0.03
3154,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3154,d6716f100eef708c24bb7568f79e8c415772b54b79988bdfc3a02356b00dfb51,d6716f100eef7,0.83766836,5.97,0,0.03
3155,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3155,1684bea90bd2fb89ce8a510ea55d09d9d747235c2e4928440f1b499d1cb95bc7,1684bea90bd2f,0.08796302,1.06,0,0.03
3156,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3156,18831684b8cb94b97d494900a07f957a4cded99e1a1e647823565db48e3d362b,18831684b8cb9,0.09575024,1.07,0,0.03
3157,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3157,5839b2a2ae4bed2de4a9b63c5e6d992a43854e8f68bf31a6d56f8f638c219dfc,5839b2a2ae4be,0.34463040,1.48,0,0.03
3158,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3158,18dfafb42c4c13d9fc3c9856dcc4d27ffe8703ba8797bf49c9392e34febded9c,18dfafb42c4c1,0.09716318,1.07,0,0.03
3159,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3159,34b9594d4c626078e0a98d97bd10f4dbf9bea04483891dc7f8e34b8c14c9b1bf,34b9594d4c626,0.20595320,1.22,0,0.03
3160,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3160,09a3712fe2bdac30b918e4d703585449843c8dfd8aeeef85bff61d9da84afada,09a3712fe2bda,0.03765018,1.00,0,0.03
3161,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3161,d090eda2c0d970069bd78f26c41ab3910384e592537e38ab3bb150acd139fa89,d090eda2c0d97,0.81471143,5.23,0,0.03
3162,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3162,26aa4f7fa54e259816756ca62f57298911fe09b1680d7fa82c10ac0ebec45a6d,26aa4f7fa54e2,0.15103623,1.14,0,0.03
3163,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3163,9b64d641a406076f973bd876eb955cf22c9f693e1111540d09fe263640e11d84,9b64d641a4060,0.60700740,2.46,0,0.03
3164,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3164,10d23816183d39172a9264e468f85b316bff1594d34b21a3dc143c3ffb844fb1,10d23816183d3,0.06570769,1.03,0,0.03
3165,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3165,d1ce562410f46574952a979d2a56288601cd68830943a9729ea025c06d668a8f,d1ce562410f46,0.81955469,5.37,0,0.03
3166,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3166,4181c72dec5700506404801b4a95e610f025a3960ca0e1b0f43ec2d791cdb48d,4181c72dec570,0.25588651,1.30,0,0.03
3167,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3167,222c7e3bdf85ff52c01d72b13efd69fc4e729379989fafec6ce15b7c1051620c,222c7e3bdf85f,0.13349141,1.11,0,0.03
3168,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3168,91d535655375b1086d836eb7f242d7bf41f826bb52a7ff563615f0761e81c38c,91d535655375b,0.56965955,2.25,0,0.03
3169,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3169,9e2a9ffe2381b5ea45fe8aaa9c2be0d76e65b06d82d28025d9feed639a9dae11,9e2a9ffe2381b,0.61783791,2.53,0,0.03
3170,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3170,ebd788b1728716410158c86fe257f894a28537d4393cfb9fd35ce6e98851e112,ebd788b172871,0.92125754,12.31,0,0.03
3171,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3171,82c2c4f49559bdee523db498b72257d161c7d5ab71fc4dd486ce26c672bcbafb,82c2c4f49559b,0.51078444,1.98,0,0.03
3172,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3172,68701289d9648843bb74b7f70106c410c1c994b2c7b69baa214f7fd19f552501,68701289d9648,0.40796009,1.63,0,0.03
3173,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3173,a88e0bba1adb94f50afce58636ea0d2ff75e75c498bf7565d00b7e279b7ab593,a88e0bba1adb9,0.65841745,2.83,0,0.03
3174,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3174,b9a944d56f6613b618570941480f305881cc9725a58e96b588c10f8c04d511ca,b9a944d56f661,0.72523909,3.53,0,0.03
3175,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3175,42c2d56a58b929f454929ae271de764eb524925a9e132d04dd2b2e92aea697ca,42c2d56a58b92,0.26078543,1.31,0,0.03
3176,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3176,3733fa17af499b769397194d6d5d3b39cc049d1133439068c7e58341ddc40b50,3733fa17af499,0.21563685,1.23,0,0.03
3177,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3177,920f3776767ac9232b8bbd8843385c59ede91cc3a5679ba8b290094a6a486f71,920f3776767ac,0.57054469,2.25,0,0.03
3178,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3178,aadb19b965e811077723dea2b11a32e75ca3679fa1d510112592bf996fb4f432,aadb19b965e81,0.66740571,2.91,0,0.03
3179,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3179,1c6232358957f44b7c31d74e8031fe8607f1bff39d87e858fd2c60f60ab6c744,1c6232358957f,0.11087335,1.09,0,0.03
3180,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3180,387c89b530b9d43dc0736a413b86436557861c0a3e42048d7b64b0e64837e410,387c89b530b9d,0.22065030,1.24,0,0.03
3181,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3181,5f8f84047e28149c52b6085e8bed27ba696bb7818b9a0f50e0e64599cc8d1396,5f8f84047e281,0.37328363,1.54,0,0.03
3182,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3182,d61b35c3b31ca26f0582914b227e923b1b3b280c2244124e1ca3776d961db7f2,d61b35c3b31ca,0.83635269,5.92,0,0.03
3183,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3183,89f9ec2cf4aa5456ca39f4e8d9140e1ea46711355e05fa0f436bb2146e41b5c8,89f9ec2cf4aa5,0.53896977,2.10,0,0.03
3184,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3184,ce9ca0b8776cb5233f990cae3a4e9a315c0b0b01c0491fa07cfc8cb47f1a41f4,ce9ca0b8776cb,0.80707745,5.02,0,0.03
3185,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3185,5e6d2956034ec87695b228d868104e2e5ca6a772469601edf0854521a79887b7,5e6d2956034ec,0.36885317,1.53,0,0.03
3186,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3186,2b4ea0064b79ab7535f2adf2aeef752a0ced9a204f5f922f33ec16d23c7d3e98,2b4ea0064b79a,0.16916847,1.16,0,0.03
3187,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3187,14c47856a870e4ba93f353034c23a42980a4ac0187c12562e1213b279eb17775,14c47856a870e,0.08112290,1.05,0,0.03
3188,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3188,84b2296068060ff7a7ad9b9b959ea0fa44eafe29f5b886a9f2a95b79ff40e3ff,84b2296068060,0.51834353,2.01,0,0.03
3189,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3189,2f1ffc3a78e7fadd3ce0d47b955a1a015ad6d873ce8144d57a6029fd58ccd435,2f1ffc3a78e7f,0.18408181,1.18,0,0.03
3190,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3190,3cccbff119dcd8e2e69b1f26518e4464f918c48b6e14be4b56dd4d6c40940434,3cccbff119dcd,0.23749923,1.27,0,0.03
3191,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3191,4e1a2944bde955fda2a92aeadea7b26e8da21e4176582a67754bf2dfeed042da,4e1a2944bde95,0.30508669,1.39,0,0.03
3192,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3192,c5afea7b759153a4bc625190536326fe041f441f495a0914ff96c60829d462a7,c5afea7b75915,0.77221551,4.25,0,0.03
3193,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3193,2f6470d6e4111d5c7d00722ad982bb749bc3918234d7f3d4a19af3464360ecec,2f6470d6e4111,0.18512635,1.19,0,0.03
3194,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3194,e139e8714d7588c3bf668718820f2594b6b989328e6eb82877683916ba9b2174,e139e8714d758,0.87978986,8.06,0,0.03
3195,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3195,cdfe19e2564d26e27c90c89239195e3e7bf1739f1413f5114745d0e2fd6017dc,cdfe19e2564d2,0.80465853,4.96,0,0.03
3196,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3196,654782e8911844f676a50274c6971072f2a7da0072cbce406baa65381cc5497f,654782e891184,0.39562243,1.60,0,0.03
3197,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3197,0a18e6392c004919038d41a91f6af8c24a214dcbf8751ce1f865e499c481cc31,0a18e6392c004,0.03944243,1.00,0,0.03
3198,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3198,ef34aeb12884ea47cfb16e3781adea356b52d734d3021e2feb34aaeccd52a576,ef34aeb12884e,0.93439762,14.78,0,0.03
3199,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3199,bc533a0e81384e623b27245fbabfe0401f9d3a23f819a03476cd0aa195376eab,bc533a0e81384,0.73564494,3.66,0,0.03
3200,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3200,4548114c5f0e33334363daf388a685bd5088492178551b960b39f2772eada7ab,4548114c5f0e3,0.27063091,1.32,0,0.03
3201,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3201,261fe14e26bb462a505ee2708f6a0a1c6082dc0e242ff4838a5e56843ff5c67b,261fe14e26bb4,0.14892395,1.13,0,0.03
3202,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3202,406a15ae4570d72ce298eb7576efa2e692b6a5d690333ba05e9755818c6b905b,406a15ae4570d,0.25161872,1.29,0,0.03
3203,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3203,b90f30d8e009f2c4f818809366f43d43f7b1f8efaa0b7569ff00eb1b725045f5,b90f30d8e009f,0.72288804,3.50,0,0.03
3204,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3204,5e3dd8273975dbfdead4916091cc7e006698e8825ca15c41c8c3d53ffe587613,5e3dd8273975d,0.36813117,1.53,0,0.03
3205,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3205,695358ef253bb41c3475af40c11672d42aaf45df9ccde6d5635d6d04d9b5b8d6,695358ef253bb,0.41142803,1.64,0,0.03
3206,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3206,282c60ff0d7eb28bf34344aba24b6d4dd946a37be31d21222d764ec9482dc125,282c60ff0d7eb,0.15692717,1.15,0,0.03
3207,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3207,a6d8f909759eb30bdf69e0346cf301ff96196e3671bdaadad3dcde85560ca85a,a6d8f909759eb,0.65174824,2.78,0,0.03
3208,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3208,e5848a53e7feca1c107aedf322bb08bd4f8195eb366ed2c44a0bdbee616cdb8c,e5848a53e7fec,0.89655366,9.37,0,0.03
3209,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3209,40df2ecbe7d355659dc362f9aa6f6c62a04a7fb41c6df7b0fb59fe47c3d8a455,40df2ecbe7d35,0.25340550,1.29,0,0.03
3210,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3210,c79003cd127aeeb78311df3d38f9bf9dfa53d72b93acef479d8cbc8a4b448608,c79003cd127ae,0.77954124,4.39,0,0.03
3211,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3211,9447b64950e270d4da94e9d218f1adbd267b6303689e182f4d97e704aa9ebda9,9447b64950e27,0.57921924,2.30,0,0.03
3212,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3212,b4df3bdbb57d39d3edf275b8df3f1c4b1b501b69aee20e36009f8ab8068cad25,b4df3bdbb57d3,0.70653128,3.30,0,0.03
3213,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3213,f90ae26e390600292f95595502be1ba5e6d20290163742426fa1fe6d37d10a4f,f90ae26e39060,0.97282233,35.69,0,0.03
3214,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3214,191e4ad1216c3bd8f438a06b1521147d2e6f277d3f6e0e4c26316f72073410d7,191e4ad1216c3,0.09811847,1.07,0,0.03
3215,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3215,f95891e80ba782089d186198e4987cd0fea343b5ef6e210a33d8cc7b4bbe4397,f95891e80ba78,0.97400772,37.31,0,0.03
3216,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3216,04a49f516c2c4473188ef88edcc61a6b5309d89a1661b2d4a6ec67211d3a8ef9,04a49f516c2c4,0.01813694,1.00,1,0.03
3217,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3217,21996dac0eecdbb0c359c746fcbdf4b34fc3fcf0844fe1c2ab9be0c1f3f10445,21996dac0eecd,0.13124738,1.11,0,0.03
3218,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3218,786b948d571866e0a063280dd89ef4252a99d3a836f0f9bb0c25f12d3f52148e,786b948d57186,0.47039154,1.83,0,0.03
3219,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3219,837756a252a8a75c7e8be666fce0651a160644e7d97039c114e6bade266a8021,837756a252a8a,0.51353971,1.99,0,0.03
3220,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3220,281cbce2876904088cb13e50b99d2a74bf6f8cd89e26e7c1c5afa5bb7477fe6a,281cbce287690,0.15668850,1.15,0,0.03
3221,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3221,f4b583816617a38d1f00fd529032919761c5b2a706ba56a0671a7ff89a7c117c,f4b583816617a,0.95589468,21.99,0,0.03
3222,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3222,0503b6df131652801e9b1e282c2ef4aaff953ec18fa744d830580ab2848e5f42,0503b6df13165,0.01958793,1.00,1,0.03
3223,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3223,676dc46e7fe0438cf34d7f0ec5a79f36149aa4555c7a39dcf5ce318363340b99,676dc46e7fe04,0.40401867,1.62,0,0.03
3224,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3224,4b918ded246a0d0a4fed2045a74356ec9f82925ea7e300ae5d0632a94aa5c770,4b918ded246a0,0.29518973,1.37,0,0.03
3225,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3225,2e372104b5d7e016c3dde57af03cb5a96e218115421795642370a0df2e990fc6,2e372104b5d7e,0.18052870,1.18,0,0.03
3226,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3226,00b8b36d510efd908df078f86e4e9a6f06a3ea443d9340c796045820ac38a608,00b8b36d510ef,0.00281831,1.00,1,0.03
3227,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3227,99c1bf49f5dd7f529bb00ab1b8baa81aeefb4a7e2b8d1e908cf3372c78dd148a,99c1bf49f5dd7,0.60061260,2.42,0,0.03
3228,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,3228,e55a630120328db8b3b6bf4f242aaea006f970bcc552c7feff446f65c78f7ecf,e55a630120328,0.89591044,9.31,0,0.03
